"SECTION 1: Use Case Identifiers
Complete this Section for the following Use Cases: Retired,  Pre-deployment, Pilot, and Deployed",,,,,,,,"SECTION 2: Use Case Summary
Complete this Section for the following Use Cases: Pre-deployment, Pilot, and Deployed",,,,,"SECTION 3: Documentation
Complete this Section for the following Use Cases: Pilot, and Deployed

",,,,,"SECTION 4: Data & Code
Complete this Section for the following Use Cases: Pilot, and Deployed",,,,,,,"
SECTION 5: Risk Management 
Complete this Section for the following Use Case: Deployed and if ""HIGH-IMPACT"" from SECTION 1

",,,,,,,,
SEC-51,Note-Taking Assistant,Division of Examinations (EXAMS),AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Other,Generative AI,The application assists staff with review and analysis of the examiner's notes taken during the examination process.,This application will provide consistent and thorough review of examiner's notes to improve risk analysis during examinations.,This  application provides a summary and analysis of an examiner's notes.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-52,Public Website Search,Division of Examinations (EXAMS),AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Other,Generative AI,This application summarizes a public website and allows staff to ask natural language questions about the contents of the website.,This application will streamline analysis of public websites which will improve efficiency and risk analysis during examinations.,This application provides summarizations and responses to questions based on the contents of a public website.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-53,Chatbot with SEC Documents,Division of Examinations (EXAMS),AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Other,Generative AI,This application includes a knowledge base of internal SEC guidelines and procedures.  It will help answer staff questions on those guidelines/procedures.,This application will streamline responding to questions regarding internal SEC guidance.  It will improve efficiency and consistency of SEC work through near immediate response time to questions.,This application provides summarizations and responses to questions based on the contents of a corpus of documents and internal SEC guidelines..,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-54,Enhancing Analysis of SEC Web Engagement Trends Using AI,"Office of Information Technology (OIT), Office of the Chief Data Officer (OCDO), Office of the Advocate for Small Business Capital Formation (OASB)",AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Service Delivery,Classical/Predictive Machine Learning,Manual analysis of Google Analytics data is time-consuming and limits the ability to identify trends across multiple SEC.gov pages.,"Faster, more accurate insights into how the public engages with SEC content, enabling more effective outreach and communication strategies.","Dashboards or reports summarizing traffic sources, engagement trends, and content performance.",[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-55,Identifying Citations of SEC Publications to Measure Market Impact,"Office of the Chief Data Officer (OCDO), Office of Information Technology (OIT), Office of the Advocate for Small Business Capital Formation (OASB)",AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Service Delivery,Classical/Predictive Machine Learning,Lack of visibility into how SEC publications are cited in external research and industry materials.,"Improved understanding of the reach and impact of SEC publications, supporting transparency and accountability.",Citation reports and trend summaries showing where and how SEC materials are referenced.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-56,Analyzing Registered Offerings Data to Understand Capital Formation Trends,"Office of Information Technology (OIT), Office of the Chief Data Officer (OCDO), Office of the Advocate for Small Business Capital Formation (OASB)",AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Other,Classical/Predictive Machine Learning,Manual review and analysis of data filed with the SEC about registered offerings is time-consuming.,"Faster, more accurate insights into registrants are raising capital from investors through registered offerings.",Dashboards or reports summarizing data filed with the SEC about registered offering.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-57,Analyzing EDGAR Search Trends to Understand Public Interest in Filings,"Office of the Chief Data Officer (OCDO), Office of Information Technology (OIT), Office of the Advocate for Small Business Capital Formation (OASB)",AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Service Delivery,Classical/Predictive Machine Learning,Limited insight into how the public interacts with EDGAR and what types of filings are most viewed.,"Better understanding of public interest in SEC filings, supporting transparency and user-centered improvements.","Reports and dashboards showing search frequency by company, filing type, and issuer category.",[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-58,Analyzing Form ADV Data to Identify Trends Among Investment Advisers,"Office of the Chief Data Officer (OCDO), Office of Information Technology (OIT), Office of the Advocate for Small Business Capital Formation (OASB)",AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Other,Classical/Predictive Machine Learning,Manual analysis of Form ADV data is inefficient and limits trend detection.,"Improved oversight and understanding of adviser trends, affiliations, and private fund reporting.",Trend reports and visualizations based on structured ADV data.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-59,Rule and Comment Organization and Summarization,"Division of Trading and Markets (TM), Office of the Chief Data Officer (OCDO), Division of Economic and Risk Assessment (DERA), Division of Investment Management (IM), Division of Corporation Finance (CF)",AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Service Delivery,Generative AI,"Downloading, navigating, searching, and understanding comments and rule filings can be slow and burdensome using existing tools.","The tool aims to ease these burdens of downloading, navigating, searching, and understanding comments and rule filing. In particular, AI is used to summarize individual comments, rule proposals, and overall subject matters to promote the understanding of vast quantities of unstructured data, i.e. text.",The tool generates summaries and summaries of summaries using LLMs.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-60,AI-enabled information collection and curation,Office of the Chief Data Officer (OCDO),AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Information Technology,Agentic AI,"Collecting information from a variety of sources, including documents, databases, and staff interviews, and curating into a knowledge base.",Collecting and organizing information in support of various use cases.,"AI-ready knowledge-bases of content in a variety of formats, tagged and organized.",[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-61,AI-enabled information dissemination,Office of the Chief Data Officer (OCDO),AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Information Technology,Agentic AI,"Process, organize, and propagate new information to staff and AI agents when it arrives.",Users and applications throughout the agency will benefit from better information dissemination processes.,Information will be sent along with descriptions on why the information is important and what to do with the information.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-62,Legal Research (Lexis+),Office of the Chief Data Officer (OCDO),AskTheCAIO@sec.gov ,a) No,c)  Deployed ¤ The use case is being actively authorized or utilized to support the functions or mission of an agency.,c) Not high-impact,[blank],Other,Generative AI,More efficient legal research.,Improved search results and extracted information to assist in legal research activities.,AI-enabled extractions of text and AI-enabled type-aheads in search bars,20-Jan,a)?Purchased from a vendor,RELX (Lexis),No,[blank],No data from the SEC; data is managed by RELX.,[blank],No,[blank],k) None of the above,No,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-63,Legal Research (Westlaw Precision),Office of the Chief Data Officer (OCDO),AskTheCAIO@sec.gov ,a) No,c)  Deployed ¤ The use case is being actively authorized or utilized to support the functions or mission of an agency.,c) Not high-impact,[blank],Other,Generative AI,More efficient legal research.,Improved search results and extracted information to assist in legal research activities.,AI-enabled extractions of text and AI-enabled type-aheads in search bars,20-Jan,a)?Purchased from a vendor,West Publishing,No,[blank],No data from the SEC (all West Publishing material),[blank],No,[blank],k) None of the above,No,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-64,Natural language search on images through FlashPoint,"Division of Examinations (EXAMS), Division of Enforcement (ENF)",AskTheCAIO@sec.gov ,a) No,c)  Deployed ¤ The use case is being actively authorized or utilized to support the functions or mission of an agency.,c) Not high-impact,[blank],Other,Computer Vision,Using natural language to search through images posted to social media.,Help the agency find and identify relevant images when reviewing social media posts.,The Flash Point AI image search returns images from its database of social media posts relevant to a user's natural language query.,25-Apr,a)?Purchased from a vendor,Flashpoint, No,[blank],No SEC data assets are used. Flashpoint uses images from social media it has collected.,[blank],No,[blank],k) None of the above,No,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-65,Streamlining initial research,"Division of Enforcement (ENF), Division of Examinations (EXAMS)",AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Other,Generative AI,"Initial research steps in examinations and enforcement matters requires marshalling many different data sets, for which AI can improve efficiency.","Expected benefits may include improving efficiency by automating previously manual steps, improving risk identification, and optimizing use of resources. ","This tool will search, retrieve, organize and summarize information across multiple systems.",[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-66,Use natural language to query crypto market data and create on demand visualizations with prepopulated thresholds,Office of the Chief Data Officer (OCDO),AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,,Other,Generative AI,The AI simplifies the process of creating data visualization for crypto market data.,Simplifying crypto market data pulls and visualizations will help streamline the agency's review of crypto-related products.,Crypto market data visualizations which are used as part of a comprehensive review of crypto-related products.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],v,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-67,Tracing digital asset transactions and identifying entities controlling wallet addresses,"Division of Enforcement (ENF), Division of Examinations (EXAMS)",AskTheCAIO@sec.gov ,a) No,c)  Deployed ¤ The use case is being actively authorized or utilized to support the functions or mission of an agency.,c) Not high-impact,[blank],Other,Classical/Predictive Machine Learning,The tool helps to identify clusters of related wallet addresses and to predict the sender¡s change in transaction data.,Staff has greater clarity of the wallet addresses controlled by certain entities and the movement of their digital assets.,Digital asset holdings and transfers are used to build an understanding of the activities of certain entities during examinations and investigations.,25-Dec,a)?Purchased from a vendor,Chainalysis, No,[blank],SEC provides wallet addresses to the model.,[blank], No,,k) None of the above, No,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-68,Improve efficiency of comment letter ingestion,Office of the Secretary (OS),AskTheCAIO@sec.gov ,a) No,c)  Deployed ¤ The use case is being actively authorized or utilized to support the functions or mission of an agency.,c) Not high-impact,[blank],Service Delivery,Classical/Predictive Machine Learning,"Using AI/ML to improve the timeliness and accuracy of the ingestion of comment letters, such as by automating the identification of comment file numbers, and enhancing the identification of spam, form letters, PII, profanity, and copyrighted material. 2. Increase the quality and amount of structured data (including metadata) related to individual comment letters to directly support downstream uses, including use by GenAI tools","Improve the timeliness and accuracy of the ingestion of comment letters, and increase the quality and amount of structured data (including metadata) related to individual comment letters to directly support downstream uses, including use by GenAI tools",Additional metadata and flags on incoming comment letters.,25-Apr,c) Developed with both contracting and in-house resources,[blank],Yes,CLL,Comment Letters,[blank],Yes,https://www.sec.gov/files/pia-comment-letter-log.pdf,k) None of the above,Yes,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
SEC-69,Comparing EDGAR system access request forms,EDGAR Business Office (EBO),AskTheCAIO@sec.gov ,a) No,a) Pre-deployment ¤ The use case is in a development or acquisition status.,c) Not high-impact,[blank],Service Delivery,Computer Vision,The AI helps extract information from scanned documents and compares it with information provided on a digital form,This application will streamline the EDGAR system's registration review process ,Verification that the scanned documents information matches the submitted digital forms.,[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank],[blank]
